step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
27	ISS02	common_area	51.74	45.89	69.3	false	
27	ISS03	common_area	44.82	52.31	57.8	false	
27	ISS04	common_area	51.93	50.67	55.8	false	
27	ISS05	hab_module	25.48	47.61	66.2	false	
27	ISS06	common_area	48.84	54.31	55.9	false	
27	ISS07	common_area	54.81	46.99	42.9	false	
27	ISS08	common_area	47.99	49.61	64.5	false	CONF04
27	ISS09	common_area	51.91	52.63	40.6	false	
28	ISS00	common_area	47.97	49.72	59.1	false	CONF04
28	ISS01	common_area	52.05	52.53	47.7	false	
28	ISS02	common_area	50.31	45.55	53.0	false	
28	ISS03	common_area	45.85	53.87	61.7	false	
28	ISS04	common_area	52.05	50.0	44.9	false	
28	ISS05	hab_module	24.77	48.15	63.4	false	
28	ISS06	common_area	50.31	54.45	38.2	false	
28	ISS07	common_area	53.57	45.59	52.3	false	
28	ISS08	common_area	47.97	50.28	66.7	false	CONF04
28	ISS09	common_area	52.67	51.87	41.7	false	
29	ISS00	common_area	47.99	50.39	62.7	false	CONF04
29	ISS01	common_area	52.76	51.72	49.9	false	
29	ISS02	common_area	48.84	45.69	68.7	false	
29	ISS03	common_area	47.34	55.01	59.3	false	
29	ISS04	common_area	51.93	49.33	54.9	false	
29	ISS05	hab_module	24.27	48.9	56.8	false	
29	ISS06	common_area	51.74	54.11	49.8	false	
29	ISS07	common_area	51.94	44.67	39.4	false	
29	ISS08	common_area	48.18	50.93	53.2	false	CONF04
29	ISS09	common_area	53.13	50.9	48.3	false	
30	ISS00	common_area	48.23	51.02	47.5	false	REPA04
30	ISS01	common_area	53.17	50.73	46.9	false	
30	ISS02	common_area	47.5	46.3	59.4	false	
30	ISS03	common_area	49.11	55.6	52.8	false	
30	ISS04	common_area	51.61	48.74	42.3	false	
30	ISS05	hab_module	24.05	49.76	48.2	false	
30	ISS06	common_area	52.99	53.32	39.5	false	
30	ISS07	common_area	50.1	44.33	44.6	false	
30	ISS08	common_area	48.58	51.47	47.8	false	REPA04
30	ISS09	common_area	53.25	49.83	38.5	false	
31	ISS00	common_area	48.66	51.54	55.1	false	REPA04
31	ISS01	common_area	53.24	49.66	56.2	false	
31	ISS02	common_area	46.43	47.31	61.0	false	
31	ISS03	common_area	50.99	55.59	65.7	false	
31	ISS04	common_area	51.11	48.28	37.5	false	
31	ISS05	hab_module	24.12	50.66	56.4	false	
31	ISS06	common_area	53.9	52.16	46.6	false	
31	ISS07	common_area	48.25	44.6	56.9	false	
31	ISS08	common_area	49.14	51.85	61.2	false	REPA04
31	ISS09	common_area	53.02	48.78	46.7	false	
32	ISS00	common_area	49.23	51.9	49.5	false	REPA04
32	ISS01	common_area	52.95	48.62	68.3	false	
32	ISS02	common_area	45.75	48.62	56.5	false	
32	ISS03	common_area	52.75	54.96	56.5	false	
32	ISS04	common_area	50.49	48.01	37.9	false	
32	ISS05	hab_module	24.48	51.48	44.8	false	
32	ISS06	common_area	54.4	50.78	54.1	false	
32	ISS07	common_area	46.59	45.47	42.3	false	
32	ISS08	common_area	49.79	52.03	55.3	false	REPA04
32	ISS09	common_area	52.46	47.86	50.7	false	
33	ISS00	common_area	49.89	52.04	55.7	false	
33	ISS01	common_area	52.34	47.74	64.6	false	
33	ISS02	common_area	45.54	50.08	58.9	false	
33	ISS03	common_area	54.22	53.8	61.9	false	
33	ISS04	common_area	49.82	47.96	41.7	false	
33	ISS05	hab_module	25.08	52.14	52.7	false	
33	ISS06	common_area	54.41	49.3	51.0	false	
33	ISS07	common_area	45.3	46.83	48.9	false	
33	ISS08	common_area	50.46	51.99	54.9	false	
33	ISS09	common_area	51.63	47.18	36.3	false	
34	ISS00	common_area	50.56	51.97	55.6	false	
34	ISS01	common_area	51.48	47.1	65.1	false	
34	ISS02	common_area	45.81	51.53	72.7	false	
34	ISS03	common_area	55.22	52.22	58.2	false	
34	ISS04	common_area	49.17	48.13	51.4	false	
34	ISS05	hab_module	25.87	52.56	46.8	false	
34	ISS06	common_area	53.94	47.9	49.7	false	CONF05
34	ISS07	common_area	44.52	48.53	49.9	false	
34	ISS08	common_area	51.08	51.74	66.8	false	CONF05
34	ISS09	common_area	50.62	46.8	51.3	false	
35	ISS00	common_area	51.17	51.68	43.5	false	
35	ISS01	common_area	50.45	46.78	46.1	false	
35	ISS02	common_area	46.53	52.81	53.5	false	
35	ISS03	common_area	55.66	50.4	50.2	false	
35	ISS04	common_area	48.6	48.5	51.1	false	
35	ISS05	hab_module	26.75	52.71	52.3	false	
35	ISS06	common_area	53.04	46.74	39.4	false	CONF05
35	ISS07	common_area	44.34	50.4	47.9	false	
35	ISS08	common_area	51.59	51.29	67.0	false	CONF05
35	ISS09	common_area	49.55	46.78	54.0	false	
36	ISS00	common_area	51.66	51.2	58.4	false	
36	ISS01	common_area	49.38	46.8	56.3	false	
36	ISS02	common_area	47.63	53.79	62.8	false	
36	ISS03	common_area	55.48	48.53	57.1	false	
36	ISS04	common_area	48.19	49.04	50.7	false	
36	ISS05	hab_module	27.63	52.56	53.5	false	
36	ISS06	common_area	51.82	45.92	39.2	false	REPA05
36	ISS07	common_area	44.78	52.22	44.4	false	
36	ISS08	common_area	51.92	50.7	56.0	false	REPA05
36	ISS09	common_area	48.52	47.1	50.3	false	
37	ISS00	common_area	51.96	50.6	61.2	false	
37	ISS01	common_area	48.37	47.18	68.2	false	
37	ISS02	common_area	49.0	54.35	67.8	false	
37	ISS03	common_area	54.7	46.83	53.0	false	
37	ISS04	common_area	47.98	49.68	40.8	false	
37	ISS05	hab_module	28.42	52.14	53.0	false	
37	ISS06	common_area	50.39	45.55	40.7	false	REPA05
37	ISS07	common_area	45.78	53.8	40.3	false	
37	ISS08	common_area	52.05	50.04	66.9	false	REPA05
37	ISS09	common_area	47.66	47.74	47.5	false	
38	ISS00	common_area	52.04	49.93	58.0	false	
38	ISS01	common_area	47.54	47.86	51.1	false	
38	ISS02	common_area	50.47	54.44	64.3	false	
38	ISS03	common_area	53.41	45.47	59.8	false	
38	ISS04	common_area	47.99	50.36	47.2	false	
38	ISS05	hab_module	29.02	51.48	59.4	false	
38	ISS06	common_area	48.92	45.67	42.7	false	REPA05
38	ISS07	common_area	47.25	54.96	53.3	false	
38	ISS08	common_area	51.95	49.37	62.1	false	REPA05
38	ISS09	common_area	47.05	48.62	36.7	false	
39	ISS00	common_area	51.91	49.27	63.3	false	
39	ISS01	common_area	46.98	48.78	60.0	false	
39	ISS02	common_area	51.89	54.05	64.1	false	
39	ISS03	common_area	51.75	44.6	56.4	false	
39	ISS04	common_area	48.21	50.99	54.7	false	
